REF_AREA,Zone de référence,Fréquence d'observation,Objectif socio-économique,TIME_PERIOD,Valeur (monnaie nationale),CURRENCY,Monnaie,Valeur (USD PPA courant),Valeur (USD PPA constant),BASE_PER,DECIMALS,Multiplicateur d'unité,Statut d'observation,Statut d'observation 2,Statut d'observation 3,Statut d'observation auxilliaire,GDP (USD PPA courant),Observation GPD,population
CZE,Tchèquie,Annuelle,Santé,2021,2520.566851,CZK,Couronne tchèque,200.6518767,199.4046731,,3,Millions,,,,,502134.223392164,Valeur normale,10500850.0
CZE,Tchèquie,Annuelle,Santé,2022,2608.27,CZK,Couronne tchèque,204.1714994,189.8784121,,3,Millions,,,,,565056.274334881,Valeur normale,10759525.0
CZE,Tchèquie,Annuelle,Santé,2023,2617.96,CZK,Couronne tchèque,198.6714917,175.4949663,,3,Millions,,,,,609064.2303483591,Valeur normale,10878042.0
CZE,Tchèquie,Annuelle,Santé,2024,2489.14,CZK,Couronne tchèque,192.082528,160.5859622,,3,Millions,Valeur provisoire,,,,628403.282843211,Valeur normale,10886531.0
CZE,Tchèquie,Annuelle,"Systèmes, structures et processus politiques et sociaux",2015,395.073,CZK,Couronne tchèque,30.54410398,37.44333819,,3,Millions,,,,,359547.08984923,Valeur normale,10542942.0
CZE,Tchèquie,Annuelle,"Systèmes, structures et processus politiques et sociaux",2016,396.223,CZK,Couronne tchèque,31.50542227,37.00056532,,3,Millions,,,,,385090.479918602,Valeur normale,10565284.0
CZE,Tchèquie,Annuelle,"Systèmes, structures et processus politiques et sociaux",2017,425.1118338,CZK,Couronne tchèque,34.21426999,39.04099441,,3,Millions,,,,,416849.073307304,Valeur normale,10589526.0
CZE,Tchèquie,Annuelle,"Systèmes, structures et processus politiques et sociaux",2018,565.547,CZK,Couronne tchèque,45.71359297,50.51691582,,3,Millions,,,,,442610.884907581,Valeur normale,10626430.0
CZE,Tchèquie,Annuelle,"Systèmes, structures et processus politiques et sociaux",2019,677.527,CZK,Couronne tchèque,56.00587046,58.28067063,,3,Millions,,,,,486786.850348307,Valeur normale,10669324.0
CZE,Tchèquie,Annuelle,"Systèmes, structures et processus politiques et sociaux",2020,787.582,CZK,Couronne tchèque,64.82014084,64.82014084,,3,Millions,,,,,479686.424529782,Valeur normale,10700155.0
CZE,Tchèquie,Annuelle,"Systèmes, structures et processus politiques et sociaux",2021,918.370436,CZK,Couronne tchèque,73.10766282,72.65324326,,3,Millions,,,,,502134.223392164,Valeur normale,10500850.0
CZE,Tchèquie,Annuelle,"Systèmes, structures et processus politiques et sociaux",2022,897.9,CZK,Couronne tchèque,70.28627762,65.36586557,,3,Millions,,,,,565056.274334881,Valeur normale,10759525.0
CZE,Tchèquie,Annuelle,"Systèmes, structures et processus politiques et sociaux",2023,776.06,CZK,Couronne tchèque,58.89356515,52.02318733,,3,Millions,,,,,609064.2303483591,Valeur normale,10878042.0
CZE,Tchèquie,Annuelle,"Systèmes, structures et processus politiques et sociaux",2024,982.22,CZK,Couronne tchèque,75.79617887,63.36756624,,3,Millions,Valeur provisoire,,,,628403.282843211,Valeur normale,10886531.0
CZE,Tchèquie,Annuelle,"Transports, télécommunications et autres infrastructures",2015,1064.092,CZK,Couronne tchèque,82.26767379,100.8501128,,3,Millions,,,,,359547.08984923,Valeur normale,10542942.0
CZE,Tchèquie,Annuelle,"Transports, télécommunications et autres infrastructures",2016,1020.665,CZK,Couronne tchèque,81.15753458,95.3129475,,3,Millions,,,,,385090.479918602,Valeur normale,10565284.0
CZE,Tchèquie,Annuelle,"Transports, télécommunications et autres infrastructures",2017,1177.58861,CZK,Couronne tchèque,94.77584822,108.1462022,,3,Millions,,,,,416849.073307304,Valeur normale,10589526.0
CZE,Tchèquie,Annuelle,"Transports, télécommunications et autres infrastructures",2018,1337.757,CZK,Couronne tchèque,108.131913,119.4937958,,3,Millions,,,,,442610.884907581,Valeur normale,10626430.0
CZE,Tchèquie,Annuelle,"Transports, télécommunications et autres infrastructures",2019,1580.521,CZK,Couronne tchèque,130.6493385,135.9559454,,3,Millions,,,,,486786.850348307,Valeur normale,10669324.0
CZE,Tchèquie,Annuelle,"Transports, télécommunications et autres infrastructures",2020,1708.794,CZK,Couronne tchèque,140.6383942,140.6383942,,3,Millions,,,,,479686.424529782,Valeur normale,10700155.0
CZE,Tchèquie,Annuelle,"Transports, télécommunications et autres infrastructures",2021,1586.362748,CZK,Couronne tchèque,126.2837613,125.4988119,,3,Millions,,,,,502134.223392164,Valeur normale,10500850.0
CZE,Tchèquie,Annuelle,"Transports, télécommunications et autres infrastructures",2022,1484.42,CZK,Couronne tchèque,116.1981916,108.0637022,,3,Millions,,,,,565056.274334881,Valeur normale,10759525.0
CZE,Tchèquie,Annuelle,"Transports, télécommunications et autres infrastructures",2023,1411.51,CZK,Couronne tchèque,107.1165324,94.62058237,,3,Millions,,,,,609064.2303483591,Valeur normale,10878042.0
CZE,Tchèquie,Annuelle,"Transports, télécommunications et autres infrastructures",2024,1409.87,CZK,Couronne tchèque,108.7971724,90.95725052,,3,Millions,Valeur provisoire,,,,628403.282843211,Valeur normale,10886531.0
CZE,Tchèquie,Annuelle,Énergie,2015,1227.464,CZK,Couronne tchèque,94.89838092,116.3338159,,3,Millions,,,,,359547.08984923,Valeur normale,10542942.0
CZE,Tchèquie,Annuelle,Énergie,2016,1328.967,CZK,Couronne tchèque,105.6719739,124.1031699,,3,Millions,,,,,385090.479918602,Valeur normale,10565284.0
CZE,Tchèquie,Annuelle,Énergie,2017,1474.252049,CZK,Couronne tchèque,118.6522078,135.3908817,,3,Millions,,,,,416849.073307304,Valeur normale,10589526.0
CZE,Tchèquie,Annuelle,Énergie,2018,1389.566,CZK,Couronne tchèque,112.3196738,124.1215825,,3,Millions,,,,,442610.884907581,Valeur normale,10626430.0
CZE,Tchèquie,Annuelle,Énergie,2019,1618.803,CZK,Couronne tchèque,133.8138128,139.2489516,,3,Millions,,,,,486786.850348307,Valeur normale,10669324.0
CZE,Tchèquie,Annuelle,Énergie,2020,1694.347,CZK,Couronne tchèque,139.4493668,139.4493668,,3,Millions,,,,,479686.424529782,Valeur normale,10700155.0
CZE,Tchèquie,Annuelle,Énergie,2021,1533.141413,CZK,Couronne tchèque,122.0470314,121.2884166,,3,Millions,,,,,502134.223392164,Valeur normale,10500850.0
CZE,Tchèquie,Annuelle,Énergie,2022,1366.94,CZK,Couronne tchèque,107.0020318,99.51132228,,3,Millions,,,,,565056.274334881,Valeur normale,10759525.0
CZE,Tchèquie,Annuelle,Énergie,2023,1636.41,CZK,Couronne tchèque,124.1837216,109.6967554,,3,Millions,,,,,609064.2303483591,Valeur normale,10878042.0
CZE,Tchèquie,Annuelle,Énergie,2024,1548.53,CZK,Couronne tchèque,119.4973192,99.90285002,,3,Millions,Valeur provisoire,,,,628403.282843211,Valeur normale,10886531.0
DEU,Allemagne,Annuelle,Agriculture,2015,812.92,EUR,Euro,1045.000865,1249.580577,,3,Millions,,,,Unrevised breakdown not adding to the revised total,3967283.00505872,Valeur normale,81686608.0
DEU,Allemagne,Annuelle,Agriculture,2016,824.6652369,EUR,Euro,1095.743451,1251.932478,,3,Millions,,,,,4245517.18197759,Valeur normale,82348669.0
DEU,Allemagne,Annuelle,Agriculture,2017,881.1938416,EUR,Euro,1183.155629,1318.283156,,3,Millions,,,,,4475278.50599988,Valeur normale,82657000.0
DEU,Allemagne,Annuelle,Agriculture,2018,916.74,EUR,Euro,1246.506133,1346.274006,,3,Millions,,,,,4669305.86201007,Valeur normale,82905788.0
DEU,Allemagne,Annuelle,Agriculture,2019,917.46,EUR,Euro,1278.253262,1320.792785,,3,Millions,,,,,4928323.522013431,Valeur normale,83092956.0
DEU,Allemagne,Annuelle,Agriculture,2020,1028.53,EUR,Euro,1455.118242,1455.118242,,3,Millions,,,,,4881924.31967839,Valeur normale,83160877.0
DEU,Allemagne,Annuelle,Agriculture,2021,1121.618,EUR,Euro,1587.12754,1545.145822,,3,Millions,,,,,5210636.08734546,Valeur normale,83196076.0
DEU,Allemagne,Annuelle,Agriculture,2022,1112.3573,EUR,Euro,1593.451518,1440.036415,,3,Millions,,,,,5794971.606834,Valeur estimée,83797987.0
DEU,Allemagne,Annuelle,Agriculture,2023,1092.72,EUR,Euro,1504.666668,1325.896937,,3,Millions,,,,,6018525.477619071,Valeur estimée,83287281.0
DEU,Allemagne,Annuelle,Agriculture,2024,1174.393069,EUR,Euro,1647.010284,1382.013863,,3,Millions,Valeur provisoire,,,,6176635.05163094,Valeur estimée,83620575.0
DEU,Allemagne,Annuelle,"Culture, activités de loisirs, religion et médias",2015,303.07,EUR,Euro,389.5935787,465.8642738,,3,Millions,,,,Unrevised breakdown not adding to the revised total,3967283.00505872,Valeur normale,81686608.0
DEU,Allemagne,Annuelle,"Culture, activités de loisirs, religion et médias",2016,341.5770412,EUR,Euro,453.8578677,518.5514951,,3,Millions,,,,,4245517.18197759,Valeur normale,82348669.0
DEU,Allemagne,Annuelle,"Culture, activités de loisirs, religion et médias",2017,345.8237559,EUR,Euro,464.3283965,517.3590769,,3,Millions,,,,,4475278.50599988,Valeur normale,82657000.0
DEU,Allemagne,Annuelle,"Culture, activités de loisirs, religion et médias",2018,344.75,EUR,Euro,468.7621238,506.2809124,,3,Millions,,,,,4669305.86201007,Valeur normale,82905788.0
DEU,Allemagne,Annuelle,"Culture, activités de loisirs, religion et médias",2019,386.98,EUR,Euro,539.1607779,557.1037342,,3,Millions,,,,,4928323.522013431,Valeur normale,83092956.0
DEU,Allemagne,Annuelle,"Culture, activités de loisirs, religion et médias",2020,415.9,EUR,Euro,588.3967185,588.3967185,,3,Millions,,,,,4881924.31967839,Valeur normale,83160877.0
DEU,Allemagne,Annuelle,"Culture, activités de loisirs, religion et médias",2021,459.043,EUR,Euro,649.561426,632.3796281,,3,Millions,,,,,5210636.08734546,Valeur normale,83196076.0
DEU,Allemagne,Annuelle,"Culture, activités de loisirs, religion et médias",2022,319.3174,EUR,Euro,457.4220852,413.3821786,,3,Millions,,,,,5794971.606834,Valeur estimée,83797987.0
DEU,Allemagne,Annuelle,"Culture, activités de loisirs, religion et médias",2023,462.86,EUR,Euro,637.3545045,561.6302952,,3,Millions,,,,,6018525.477619071,Valeur estimée,83287281.0
DEU,Allemagne,Annuelle,"Culture, activités de loisirs, religion et médias",2024,478.03595,EUR,Euro,670.4144861,562.5478617,,3,Millions,Valeur provisoire,,,,6176635.05163094,Valeur estimée,83620575.0
DEU,Allemagne,Annuelle,Défense,2015,826.97,EUR,Euro,1063.062005,1271.177545,,3,Millions,,,,Unrevised breakdown not adding to the revised total,3967283.00505872,Valeur normale,81686608.0
DEU,Allemagne,Annuelle,Défense,2016,759.709979,EUR,Euro,1009.436553,1153.323256,,3,Millions,,,,,4245517.18197759,Valeur normale,82348669.0
DEU,Allemagne,Annuelle,Défense,2017,1153.998767,EUR,Euro,1549.443576,1726.40464,,3,Millions,,,,,4475278.50599988,Valeur normale,82657000.0
DEU,Allemagne,Annuelle,Défense,2018,1032.76,EUR,Euro,1404.260394,1516.654605,,3,Millions,,,,,4669305.86201007,Valeur normale,82905788.0
DEU,Allemagne,Annuelle,Défense,2019,1479.17,EUR,Euro,2060.857016,2129.441135,,3,Millions,,,,,4928323.522013431,Valeur normale,83092956.0
DEU,Allemagne,Annuelle,Défense,2020,1560.86,EUR,Euro,2208.234917,2208.234917,,3,Millions,,,,,4881924.31967839,Valeur normale,83160877.0
DEU,Allemagne,Annuelle,Défense,2021,1700.065,EUR,Euro,2405.649679,2342.016919,,3,Millions,,,,,5210636.08734546,Valeur normale,83196076.0
DEU,Allemagne,Annuelle,Défense,2022,2283.0274,EUR,Euro,3270.436105,2955.563462,,3,Millions,,,,,5794971.606834,Valeur estimée,83797987.0
DEU,Allemagne,Annuelle,Défense,2023,1952.9,EUR,Euro,2689.127624,2369.631862,,3,Millions,,,,,6018525.477619071,Valeur estimée,83287281.0
DEU,Allemagne,Annuelle,Défense,2024,3403.181177,EUR,Euro,4772.741381,4004.829122,,3,Millions,Valeur provisoire,,,,6176635.05163094,Valeur estimée,83620575.0
DEU,Allemagne,Annuelle,Enseignement,2015,387.26,EUR,Euro,497.8190164,595.2769943,,3,Millions,,,,Unrevised breakdown not adding to the revised total,3967283.00505872,Valeur normale,81686608.0
DEU,Allemagne,Annuelle,Enseignement,2016,359.405422,EUR,Euro,477.5466697,545.6169369,,3,Millions,,,,,4245517.18197759,Valeur normale,82348669.0
DEU,Allemagne,Annuelle,Enseignement,2017,442.346311,EUR,Euro,593.9266745,661.7587,,3,Millions,,,,,4475278.50599988,Valeur normale,82657000.0
DEU,Allemagne,Annuelle,Enseignement,2018,472.01,EUR,Euro,641.799594,693.1679579,,3,Millions,,,,,4669305.86201007,Valeur normale,82905788.0
DEU,Allemagne,Annuelle,Enseignement,2019,485.86,EUR,Euro,676.9255661,699.4532542,,3,Millions,,,,,4928323.522013431,Valeur normale,83092956.0
DEU,Allemagne,Annuelle,Enseignement,2020,469.97,EUR,Euro,664.8925362,664.8925362,,3,Millions,,,,,4881924.31967839,Valeur normale,83160877.0
DEU,Allemagne,Annuelle,Enseignement,2021,675.87,EUR,Euro,956.3789906,931.0814439,,3,Millions,,,,,5210636.08734546,Valeur normale,83196076.0
DEU,Allemagne,Annuelle,Enseignement,2022,935.9324,EUR,Euro,1340.722898,1211.640125,,3,Millions,,,,,5794971.606834,Valeur estimée,83797987.0
DEU,Allemagne,Annuelle,Enseignement,2023,864.92,EUR,Euro,1190.987897,1049.4864,,3,Millions,,,,,6018525.477619071,Valeur estimée,83287281.0
DEU,Allemagne,Annuelle,Enseignement,2024,691.719353,EUR,Euro,970.0916313,814.0083249,,3,Millions,Valeur provisoire,,,,6176635.05163094,Valeur estimée,83620575.0
DEU,Allemagne,Annuelle,Environnement,2015,769.95,EUR,Euro,989.7633416,1183.52921,,3,Millions,,,,Unrevised breakdown not adding to the revised total,3967283.00505872,Valeur normale,81686608.0
DEU,Allemagne,Annuelle,Environnement,2016,765.1824792,EUR,Euro,1016.707936,1161.631113,,3,Millions,,,,,4245517.18197759,Valeur normale,82348669.0
DEU,Allemagne,Annuelle,Environnement,2017,846.142511,EUR,Euro,1136.093136,1265.845683,,3,Millions,,,,,4475278.50599988,Valeur normale,82657000.0
DEU,Allemagne,Annuelle,Environnement,2018,853.98,EUR,Euro,1161.170351,1254.108118,,3,Millions,,,,,4669305.86201007,Valeur normale,82905788.0
DEU,Allemagne,Annuelle,Environnement,2019,923.04,EUR,Euro,1286.02761,1328.825859,,3,Millions,,,,,4928323.522013431,Valeur normale,83092956.0
DEU,Allemagne,Annuelle,Environnement,2020,1002.0,EUR,Euro,1417.584785,1417.584785,,3,Millions,,,,,4881924.31967839,Valeur normale,83160877.0
DEU,Allemagne,Annuelle,Environnement,2021,1256.259,EUR,Euro,1777.649125,1730.627848,,3,Millions,,,,,5210636.08734546,Valeur normale,83196076.0
DEU,Allemagne,Annuelle,Environnement,2022,1195.2976,EUR,Euro,1712.263474,1547.409336,,3,Millions,,,,,5794971.606834,Valeur estimée,83797987.0
DEU,Allemagne,Annuelle,Environnement,2023,1271.13,EUR,Euro,1750.335806,1542.378078,,3,Millions,,,,,6018525.477619071,Valeur estimée,83287281.0
DEU,Allemagne,Annuelle,Environnement,2024,1204.481182,EUR,Euro,1689.206916,1417.421249,,3,Millions,Valeur provisoire,,,,6176635.05163094,Valeur estimée,83620575.0
DEU,Allemagne,Annuelle,Exploration et exploitation de l’espace,2015,1333.53,EUR,Euro,1714.240027,2049.836622,,3,Millions,,,,Unrevised breakdown not adding to the revised total,3967283.00505872,Valeur normale,81686608.0
DEU,Allemagne,Annuelle,Exploration et exploitation de l’espace,2016,1379.133992,EUR,Euro,1832.473314,2093.676996,,3,Millions,,,,,4245517.18197759,Valeur normale,82348669.0
DEU,Allemagne,Annuelle,Exploration et exploitation de l’espace,2017,1386.92144,EUR,Euro,1862.182679,2074.861497,,3,Millions,,,,,4475278.50599988,Valeur normale,82657000.0
DEU,Allemagne,Annuelle,Exploration et exploitation de l’espace,2018,1506.13,EUR,Euro,2047.909202,2211.819784,,3,Millions,,,,,4669305.86201007,Valeur normale,82905788.0
DEU,Allemagne,Annuelle,Exploration et exploitation de l’espace,2019,1526.43,EUR,Euro,2126.70212,2197.477526,,3,Millions,,,,,4928323.522013431,Valeur normale,83092956.0
DEU,Allemagne,Annuelle,Exploration et exploitation de l’espace,2020,1633.35,EUR,Euro,2310.790527,2310.790527,,3,Millions,,,,,4881924.31967839,Valeur normale,83160877.0
DEU,Allemagne,Annuelle,Exploration et exploitation de l’espace,2021,1705.363,EUR,Euro,2413.146529,2349.315467,,3,Millions,,,,,5210636.08734546,Valeur normale,83196076.0
DEU,Allemagne,Annuelle,Exploration et exploitation de l’espace,2022,1805.871,EUR,Euro,2586.909697,2337.845943,,3,Millions,,,,,5794971.606834,Valeur estimée,83797987.0
DEU,Allemagne,Annuelle,Exploration et exploitation de l’espace,2023,1793.81,EUR,Euro,2470.061971,2176.59344,,3,Millions,,,,,6018525.477619071,Valeur estimée,83287281.0
DEU,Allemagne,Annuelle,Exploration et exploitation de l’espace,2024,1866.896729,EUR,Euro,2618.201855,2196.945152,,3,Millions,Valeur provisoire,,,,6176635.05163094,Valeur estimée,83620575.0
DEU,Allemagne,Annuelle,Exploration et exploitation du milieu terrestre,2015,466.65,EUR,Euro,599.8741001,717.3113913,,3,Millions,,,,Unrevised breakdown not adding to the revised total,3967283.00505872,Valeur normale,81686608.0
DEU,Allemagne,Annuelle,Exploration et exploitation du milieu terrestre,2016,486.4395691,EUR,Euro,646.338597,738.4687359,,3,Millions,,,,,4245517.18197759,Valeur normale,82348669.0
DEU,Allemagne,Annuelle,Exploration et exploitation du milieu terrestre,2017,516.6699234,EUR,Euro,693.71902,772.9482723,,3,Millions,,,,,4475278.50599988,Valeur normale,82657000.0
DEU,Allemagne,Annuelle,Exploration et exploitation du milieu terrestre,2018,494.22,EUR,Euro,671.9988885,725.7843438,,3,Millions,,,,,4669305.86201007,Valeur normale,82905788.0
DEU,Allemagne,Annuelle,Exploration et exploitation du milieu terrestre,2019,564.25,EUR,Euro,786.1426145,812.3049823,,3,Millions,,,,,4928323.522013431,Valeur normale,83092956.0
DEU,Allemagne,Annuelle,Exploration et exploitation du milieu terrestre,2020,533.64,EUR,Euro,754.9700045,754.9700045,,3,Millions,,,,,4881924.31967839,Valeur normale,83160877.0
DEU,Allemagne,Annuelle,Exploration et exploitation du milieu terrestre,2021,535.572,EUR,Euro,757.8525586,737.8063105,,3,Millions,,,,,5210636.08734546,Valeur normale,83196076.0
DEU,Allemagne,Annuelle,Exploration et exploitation du milieu terrestre,2022,565.6909,EUR,Euro,810.3520543,732.332584,,3,Millions,,,,,5794971.606834,Valeur estimée,83797987.0
DEU,Allemagne,Annuelle,Exploration et exploitation du milieu terrestre,2023,588.97,EUR,Euro,811.0069622,714.6510715,,3,Millions,,,,,6018525.477619071,Valeur estimée,83287281.0
DEU,Allemagne,Annuelle,Exploration et exploitation du milieu terrestre,2024,694.921927,EUR,Euro,974.5830341,817.7770816,,3,Millions,Valeur provisoire,,,,6176635.05163094,Valeur estimée,83620575.0
DEU,Allemagne,Annuelle,Production et technologie industrielles,2015,3157.81,EUR,Euro,4059.334473,4854.029968,,3,Millions,,,,Unrevised breakdown not adding to the revised total,3967283.00505872,Valeur normale,81686608.0
DEU,Allemagne,Annuelle,Production et technologie industrielles,2016,3285.156151,EUR,Euro,4365.029805,4987.228145,,3,Millions,,,,,4245517.18197759,Valeur normale,82348669.0
DEU,Allemagne,Annuelle,Production et technologie industrielles,2017,3450.77531,EUR,Euro,4633.2646,5162.427099,,3,Millions,,,,,4475278.50599988,Valeur normale,82657000.0
DEU,Allemagne,Annuelle,Production et technologie industrielles,2018,3966.88,EUR,Euro,5393.830583,5825.542062,,3,Millions,,,,,4669305.86201007,Valeur normale,82905788.0
DEU,Allemagne,Annuelle,Production et technologie industrielles,2019,4133.59,EUR,Euro,5759.133805,5950.79442,,3,Millions,,,,,4928323.522013431,Valeur normale,83092956.0
DEU,Allemagne,Annuelle,Production et technologie industrielles,2020,4972.07,EUR,Euro,7034.262256,7034.262256,,3,Millions,,,,,4881924.31967839,Valeur normale,83160877.0
